5.007394,0.007559,0.008619
5.005323,0.000485,0.000735
5.005638,0.002808,0.001381
5.006054,0.002998,0.000538
5.000548,0.004148,0.002180
5.008875,0.004342,0.005812
5.000095,0.007258,0.009150
5.000197,0.001692,0.004024
5.001100,0.000765,0.001081
5.007169,0.005184,0.004194
5.004477,0.003464,0.002973
5.000707,0.001009,0.000973
5.001575,0.004297,0.003259
5.007711,0.007545,0.000585
5.006998,0.004218,0.004653
5.000647,0.004846,0.007711
5.007989,0.009522,0.001247
5.008447,0.005041,0.000938
5.000097,0.007135,0.001118
5.001860,0.009288,0.003669
5.006124,0.001179,0.003584
5.007213,0.006436,0.007893
5.007708,0.002539,0.006855
5.007552,0.005839,0.004400
5.009740,0.002098,0.006903
5.000953,0.008892,0.005058
5.004655,0.006109,0.004335
5.003490,0.000668,0.003544
5.000771,0.006068,0.001851
5.006160,0.003247,0.005830
5.004508,0.000312,0.004448
5.000589,0.009007,0.004114
5.009595,0.008554,0.005776
5.009103,0.006693,0.003000
5.009336,0.002697,0.005885
5.005702,0.001316,0.009181
5.006632,0.007713,0.001868
5.001454,0.004323,0.006043
5.004087,0.006109,0.001227
5.003034,0.008178,0.005018
5.004802,0.003960,0.009920
5.001850,0.002628,0.000565
5.009604,0.005040,0.002583
5.003879,0.008089,0.001953
5.005227,0.003006,0.009708
5.008590,0.003177,0.001486
5.002327,0.006293,0.008620
5.002570,0.009546,0.001094
5.005142,0.004112,0.002344
5.008280,0.003460,0.002793
5.007334,0.009966,0.004178
5.006273,0.002875,0.002240
5.009030,0.005143,0.000836
5.007327,0.006240,0.004066
5.004400,0.000271,0.001790
5.007897,0.001316,0.004562
5.008382,0.008920,0.007963
5.009598,0.006575,0.002784
5.001184,0.004203,0.007406
5.005586,0.003847,0.002912
5.006181,0.004153,0.008705
5.007009,0.002809,0.009780
5.002934,0.000759,0.008670
5.002544,0.000445,0.003391
5.007667,0.004013,0.006136
5.003746,0.005612,0.007326
5.002136,0.000218,0.007816
5.008401,0.001621,0.002922
5.003874,0.002669,0.000054
5.008616,0.003420,0.002266
5.004634,0.003853,0.008310
5.009334,0.001575,0.000147
5.007465,0.002364,0.008855
5.001959,0.009853,0.007865
5.005577,0.006151,0.005177
5.004071,0.006643,0.005157
5.008983,0.008505,0.008789
5.008171,0.000325,0.002102
5.000467,0.001248,0.003458
5.004713,0.006452,0.003307
5.002625,0.009729,0.007306
5.007381,0.006702,0.000907
5.003802,0.002915,0.007288
5.009819,0.007453,0.003453
5.000179,0.008277,0.003842
5.006242,0.008208,0.003773
5.009022,0.002237,0.007659
5.001961,0.009951,0.003378
5.000023,0.008622,0.007630
5.006419,0.005791,0.003480
5.006692,0.006102,0.001556
5.000439,0.005162,0.008298
5.002519,0.005816,0.001537
5.000244,0.004287,0.001730
5.008726,0.009877,0.007815
5.005432,0.005022,0.006248
5.006694,0.001877,0.001703
5.003633,0.006828,0.004341
5.003090,0.000359,0.006380
5.003106,0.004512,0.006508
5.007845,0.001015,0.004497
5.003355,0.001475,0.000638
5.003266,0.006400,0.009200
5.005445,0.009800,0.004378
5.003136,0.006117,0.009407
5.001987,0.005679,0.009041
5.006723,0.008739,0.007861
5.009544,0.003133,0.008868
5.000821,0.003555,0.006255
5.003285,0.002293,0.004762
5.007896,0.001301,0.001131
5.002846,0.005010,0.008610
5.005650,0.001604,0.001436
5.004465,0.003412,0.005790
5.000035,0.001406,0.006074
5.006896,0.001256,0.003041
5.000614,0.002557,0.009493
5.007936,0.002561,0.006272
5.008213,0.005572,0.007652
5.003190,0.004295,0.007969
5.007740,0.007399,0.005008
5.005291,0.008040,0.003583
5.000285,0.001621,0.008874
5.008931,0.008833,0.006956
5.006987,0.001609,0.008442
5.006560,0.007778,0.003056
5.006004,0.003985,0.006746
5.004001,0.003917,0.008710
5.008546,0.005731,0.007500
5.000446,0.006259,0.006922
5.003248,0.005481,0.000278
5.007302,0.003927,0.005457
5.000372,0.009543,0.008179
5.001074,0.007393,0.000539
5.004369,0.005773,0.002119
5.002755,0.002535,0.009307
5.005313,0.006403,0.004733
5.003164,0.000039,0.005496
5.001777,0.009485,0.008642
5.007880,0.000691,0.005613
5.009842,0.008898,0.001151
5.001321,0.001283,0.004466
5.007277,0.008387,0.006109
5.000689,0.000525,0.000470
5.004116,0.002147,0.000631
5.004969,0.006658,0.003849
5.001455,0.000747,0.005659
5.003781,0.003851,0.004408
5.007985,0.002861,0.007197
5.001432,0.001800,0.009990
5.003006,0.005934,0.003773
5.005836,0.006498,0.000264
5.006718,0.008388,0.001023
5.008643,0.003886,0.001913
5.004721,0.005166,0.002201
5.009601,0.006889,0.001988
5.008675,0.000899,0.001263
5.003847,0.009725,0.002244
5.002934,0.005973,0.001947
5.004695,0.006390,0.009456
5.001150,0.008318,0.000230
5.009492,0.008070,0.005001
5.002421,0.008315,0.002270
5.002773,0.006737,0.000148
5.000904,0.007183,0.009425
5.001870,0.005727,0.004821
5.004547,0.009237,0.007463
5.009361,0.007513,0.004868
5.005947,0.009067,0.000879
5.005043,0.008273,0.000076
5.001805,0.006208,0.006657
5.001083,0.007546,0.007350
5.002379,0.009826,0.006665
5.007925,0.002369,0.007114
5.006277,0.004895,0.009359
5.008517,0.005845,0.001803
5.007089,0.002169,0.003652
5.005073,0.001342,0.005274
5.001604,0.003177,0.003058
5.006629,0.005418,0.005098
5.007221,0.006892,0.009914
5.005722,0.000335,0.001177
5.005979,0.005679,0.004326
5.009299,0.002792,0.003857
5.004898,0.006467,0.003794
5.007527,0.007370,0.005728
5.002907,0.007530,0.009566
5.004464,0.000120,0.006604
5.006742,0.000887,0.007060
5.007806,0.008211,0.006427
5.004203,0.003457,0.008156
5.005973,0.005638,0.002904
5.005182,0.006146,0.008179
5.000662,0.002540,0.001704
5.006923,0.006575,0.001205
5.000765,0.003093,0.003481
5.000015,0.009409,0.000880
5.006615,0.001292,0.006716
5.008158,0.008849,0.006473
5.003589,0.006828,0.002457
5.003700,0.004736,0.006552
5.003847,0.007192,0.007404
5.004077,0.002404,0.006169
5.004269,0.006926,0.001921
5.005199,0.009049,0.008598
5.001416,0.007460,0.009072
5.007434,0.001804,0.007189
5.002794,0.001432,0.003835
5.003749,0.002656,0.003530
5.007364,0.005769,0.009344
5.007213,0.005394,0.008734
5.008821,0.004568,0.000192
5.009485,0.002517,0.007047
5.003258,0.002329,0.009883
5.009904,0.000408,0.001252
5.000246,0.009320,0.005987
5.007146,0.004776,0.007274
5.000657,0.004632,0.001593
5.001712,0.001905,0.008232
5.009792,0.004178,0.002541
5.001384,0.006355,0.004057
5.004366,0.007341,0.009565
5.000970,0.000051,0.006636
5.003955,0.006756,0.004615
5.008968,0.005101,0.003078
5.001224,0.003324,0.007959
5.007155,0.002275,0.001405
5.002216,0.007356,0.003624
5.008222,0.004695,0.001605
5.006112,0.002976,0.009310
5.001425,0.001462,0.001681
5.001693,0.005057,0.004398
5.007151,0.005791,0.004779
5.001725,0.008976,0.005117
5.004803,0.000121,0.009024
5.009892,0.001249,0.007325
5.007969,0.005994,0.006546
5.007339,0.006450,0.006975
5.002962,0.000483,0.002121
5.009853,0.004314,0.001521
5.007476,0.005888,0.006099
5.004233,0.008969,0.001951
5.000854,0.001300,0.004225
5.006638,0.000237,0.003651
5.009208,0.003490,0.006954
5.007304,0.009046,0.000290
5.001555,0.002116,0.004993
5.008383,0.009489,0.004440
5.005333,0.002053,0.008537
5.001553,0.008543,0.001493
5.005789,0.001532,0.003568
5.003494,0.006598,0.003690
5.002285,0.005404,0.004967
5.006599,0.004588,0.005146
5.005013,0.005767,0.005290
5.001740,0.004510,0.005665
5.005936,0.000128,0.005092
5.006337,0.007134,0.008778
5.003923,0.005895,0.003787
5.003910,0.008665,0.007454
5.007827,0.009457,0.004279
5.009211,0.001795,0.000504
5.003995,0.003727,0.001502
5.001083,0.006835,0.009474
5.007705,0.005303,0.007873
5.004947,0.007439,0.009804
5.001908,0.003512,0.005816
5.003225,0.005915,0.009264
5.002399,0.003477,0.005492
5.009420,0.001578,0.004679
5.009551,0.009292,0.007767
5.007276,0.005508,0.003334
5.007988,0.004969,0.005031
5.004289,0.005013,0.005902
5.009445,0.000257,0.006221
5.003753,0.008427,0.003647
5.005393,0.002947,0.001879
5.008084,0.001601,0.006208
5.009621,0.009102,0.005109
5.005531,0.009058,0.007386
5.009909,0.008679,0.007674
5.007661,0.008170,0.004608
5.009280,0.008263,0.002632
5.002489,0.003527,0.004881
5.001569,0.006342,0.004619
5.004211,0.006394,0.008658
5.004218,0.003272,0.001758
5.003858,0.005651,0.009089
5.000388,0.000315,0.008953
5.005817,0.000810,0.006424
5.006968,0.006851,0.001080
5.001329,0.001155,0.002343
5.007326,0.003884,0.003506
5.005634,0.002843,0.001331
5.002567,0.009445,0.007738
5.006737,0.009293,0.002885
5.003146,0.006186,0.008949
5.005249,0.007235,0.002211
5.009042,0.008126,0.005711
5.005451,0.006290,0.000358
5.001705,0.008858,0.009703
5.003593,0.008500,0.003246
5.005330,0.002413,0.001207
5.003982,0.005872,0.008522
5.003896,0.005594,0.006283
5.009104,0.005853,0.001052
5.004624,0.002456,0.002105
5.006552,0.006763,0.002953
5.009698,0.001354,0.000331
5.009573,0.001450,0.001364
5.008660,0.004998,0.006096
5.007639,0.009641,0.006350
5.009128,0.005237,0.000866
5.002102,0.002897,0.001646
5.002565,0.002406,0.006218
5.000404,0.009566,0.006490
5.007014,0.003360,0.009364
5.003229,0.009170,0.002660
5.005257,0.007970,0.006181
5.007715,0.002631,0.004167
5.002384,0.001189,0.004882
5.009076,0.004652,0.005976
5.009662,0.002798,0.001797
5.002159,0.001082,0.002819
5.005308,0.009261,0.006738
5.003677,0.009052,0.007858
5.006848,0.008237,0.008934
5.006411,0.002555,0.004324
5.000395,0.002453,0.000960
5.009708,0.004485,0.006038
5.008562,0.002860,0.007251
5.004975,0.006334,0.002358
5.001155,0.002217,0.007432
5.001132,0.008602,0.008152
5.002095,0.000609,0.003194
5.007387,0.004564,0.004347
5.007843,0.003414,0.006063
5.003674,0.004871,0.007528
5.007690,0.004802,0.000843
5.000066,0.005217,0.008576
5.007050,0.000320,0.000978
5.004431,0.009412,0.004258
5.009107,0.006440,0.002588
5.003436,0.006725,0.006250
5.001065,0.001865,0.003532
5.001122,0.006456,0.005816
5.002210,0.008626,0.007812
5.006567,0.005097,0.001750
5.000186,0.008589,0.009526
5.009582,0.009676,0.007639
5.008318,0.006650,0.000315
5.005024,0.000889,0.006080
5.009201,0.004801,0.006438
5.007768,0.009563,0.008000
5.001348,0.003553,0.007862
5.008728,0.003946,0.001759
5.006861,0.002160,0.004970
5.004110,0.003113,0.002706
5.005212,0.004589,0.000163
5.003662,0.007325,0.005217
5.001664,0.004512,0.000652
5.001498,0.003986,0.004157
5.006732,0.006658,0.001652
5.008218,0.004460,0.003101
5.009290,0.007433,0.004217
5.001716,0.003030,0.002958
5.003901,0.009330,0.000829
5.004818,0.004817,0.007606
5.002906,0.006148,0.005445
5.007084,0.008464,0.002622
5.000398,0.005004,0.006453
5.000788,0.003722,0.005947
5.007737,0.009975,0.000816
5.005937,0.009346,0.000178
5.009838,0.005906,0.004707
5.008235,0.004267,0.006988
5.001325,0.002671,0.003553
5.003577,0.001789,0.007603
5.005661,0.002740,0.001257
5.004041,0.005387,0.000295
5.001091,0.002414,0.009600
5.000026,0.003480,0.006497
5.006428,0.008376,0.009235
5.007240,0.009606,0.003841
5.006811,0.008822,0.007009
5.006893,0.008744,0.000530
5.000593,0.004191,0.009353
5.006940,0.003714,0.006319
5.000977,0.000142,0.009742
5.008607,0.002590,0.005831
5.002055,0.003031,0.001244
5.008765,0.006665,0.007914
5.000020,0.002703,0.006703
5.003485,0.008386,0.006845
5.006886,0.001055,0.004668
5.002075,0.006256,0.008823
5.000808,0.002776,0.007627
5.005829,0.003221,0.005198
5.000033,0.006778,0.002363
5.000579,0.007969,0.001624
5.006289,0.009608,0.000213
5.005133,0.008588,0.002923
5.000096,0.003341,0.001086
5.005680,0.009084,0.008058
5.009506,0.006975,0.004050
5.008733,0.006675,0.003144
5.002325,0.004765,0.005539
5.005612,0.004776,0.006824
5.002301,0.006604,0.004464
5.002446,0.000764,0.007613
5.001549,0.006379,0.006823
5.005913,0.008553,0.000650
5.008420,0.001865,0.001370
5.008396,0.001619,0.006365
5.002351,0.000567,0.005336
5.002355,0.002519,0.009066
5.003560,0.008956,0.008266
5.008100,0.008482,0.008254
5.002398,0.009700,0.009100
5.007669,0.003111,0.005592
5.001301,0.006197,0.007943
5.006794,0.002652,0.001429
5.007516,0.007718,0.008714
5.005212,0.006583,0.004773
5.000698,0.009572,0.008203
5.008731,0.004564,0.009950
5.002001,0.003532,0.009447
5.000921,0.004638,0.009387
5.001633,0.002026,0.009803
5.009094,0.007019,0.008200
5.003690,0.003438,0.003270
5.008655,0.006432,0.003954
5.003741,0.000837,0.005720
5.000788,0.008133,0.007645
5.007835,0.003876,0.002041
5.005844,0.003590,0.002508
5.006239,0.001259,0.005936
5.001235,0.008518,0.009061
5.003892,0.003066,0.007744
5.006731,0.005929,0.005975
5.006557,0.002638,0.008122
5.000439,0.006503,0.004629
5.006545,0.008365,0.001967
5.005300,0.009034,0.005407
5.009719,0.000417,0.009300
5.005573,0.000191,0.008099
5.002379,0.003154,0.005249
5.003815,0.009464,0.004016
5.004400,0.004668,0.004822
5.000206,0.002972,0.009652
5.008102,0.002658,0.007270
5.000200,0.006065,0.009195
5.002991,0.009776,0.005689
5.000299,0.000153,0.008250
5.001908,0.006745,0.008504
5.004256,0.004032,0.008806
5.006861,0.008043,0.008725
5.009191,0.001070,0.005339
5.000483,0.000753,0.007734
5.007998,0.002485,0.002580
5.005863,0.002387,0.008517
5.004186,0.008914,0.005118
5.008242,0.001548,0.005404
5.002017,0.009185,0.002611
5.006440,0.003341,0.003905
5.001341,0.006989,0.001543
5.007709,0.001972,0.002291
5.009197,0.007618,0.000991
5.003381,0.003697,0.001115
5.001477,0.005965,0.007172
5.003304,0.007786,0.003772
5.006583,0.001834,0.001178
5.004705,0.003031,0.005789
5.004195,0.005652,0.004744
5.000574,0.007594,0.008809
5.001842,0.003111,0.002022
5.002795,0.008189,0.000787
5.006814,0.007943,0.007779
5.000587,0.009107,0.009266
5.002856,0.008227,0.001343
5.004815,0.002212,0.004933
5.007164,0.008562,0.000302
5.006151,0.006573,0.006593
5.007694,0.000365,0.004873
5.008093,0.007666,0.005107
5.009518,0.003544,0.008195
5.006956,0.007825,0.005165
5.005427,0.006987,0.004021
5.004486,0.007439,0.008469
5.001792,0.000636,0.008014
5.009667,0.008358,0.001938
5.005242,0.005425,0.001023
5.001557,0.005556,0.009775
5.001176,0.004670,0.002240
5.008023,0.006411,0.001942
5.003011,0.002609,0.006892
5.000064,0.009242,0.002590
5.000063,0.001502,0.004832
5.008497,0.007922,0.003010
5.001250,0.001853,0.001699
5.004658,0.009806,0.005739
5.007261,0.001830,0.003112
5.006271,0.000257,0.009509
5.008123,0.005458,0.009870
5.001642,0.006949,0.008779
5.003558,0.004549,0.001209
5.000877,0.006415,0.004661
5.009843,0.008060,0.004119
5.009152,0.003106,0.000710
5.004503,0.006252,0.005863
5.000622,0.002809,0.006946
5.001632,0.005770,0.009393
5.008159,0.001312,0.006427
5.003612,0.005357,0.008354
5.001562,0.005710,0.000010
5.001564,0.001674,0.001100
5.000377,0.007129,0.002356
5.008219,0.003936,0.009013
5.007410,0.001652,0.002747
5.000997,0.005256,0.008973
5.001755,0.002276,0.006170
5.009871,0.001153,0.005901
5.002821,0.008816,0.005143
5.008623,0.009913,0.000372
5.006764,0.007795,0.000443
5.009632,0.006035,0.003123
5.008663,0.008898,0.001770
5.002977,0.004936,0.004988
5.009093,0.005366,0.007298
5.002826,0.009477,0.000299
5.001056,0.006324,0.008429
5.007517,0.002346,0.002607
5.006477,0.005065,0.007489
5.003796,0.003340,0.008301
5.007659,0.000189,0.007623
5.007151,0.001550,0.007902
5.003724,0.002286,0.008708
5.005573,0.000541,0.009813
5.008161,0.007307,0.007430
5.000462,0.008342,0.009693
5.007734,0.000662,0.004454
5.008945,0.002724,0.002487
5.008776,0.003115,0.009515
5.003970,0.004207,0.005102
5.004557,0.009260,0.004690
5.004496,0.000182,0.005229
5.000506,0.005097,0.000671
5.000394,0.009166,0.005181
5.005007,0.003280,0.003965
5.008294,0.007321,0.002830
5.009748,0.002671,0.001169
5.005388,0.001969,0.008194
5.001824,0.007232,0.001768
5.008557,0.006572,0.006293
5.008096,0.008387,0.007411
5.002879,0.001109,0.003469
5.009341,0.008337,0.005096
5.005570,0.000700,0.006237
5.000956,0.004479,0.003151
5.008352,0.007807,0.004228
5.004183,0.001177,0.001761
5.003467,0.001448,0.001097
5.001801,0.003497,0.005690
5.005358,0.004529,0.009776
5.008352,0.002383,0.001402
5.002226,0.005813,0.003270
5.004942,0.002400,0.009455
5.007012,0.009905,0.003817
5.009772,0.001844,0.007110
5.001416,0.003925,0.004083
5.000462,0.001132,0.007491
5.000261,0.009296,0.003397
5.009785,0.008960,0.005307
5.002604,0.007361,0.000314
5.003642,0.008102,0.004847
5.008909,0.003603,0.004453
5.009696,0.003382,0.004100
5.001663,0.006060,0.009431
5.002415,0.008312,0.006691
5.008039,0.001017,0.000258
5.009395,0.006297,0.000754
5.000924,0.002398,0.007326
5.005537,0.006516,0.003437
5.001157,0.005581,0.003254
5.007673,0.001098,0.000616
5.007258,0.003651,0.001549
5.006852,0.009419,0.005714
5.007073,0.006135,0.001334
5.000593,0.002096,0.009023
5.007850,0.004862,0.006724
5.007569,0.002830,0.001841
5.004399,0.008413,0.008329
5.003092,0.003885,0.006144
5.007516,0.009023,0.006173
5.006037,0.005478,0.002574
5.008345,0.000434,0.007164
5.000402,0.001435,0.002264
5.005545,0.008489,0.000917
5.008665,0.008868,0.006895
5.006779,0.008935,0.003932
5.009701,0.006286,0.002642
5.002985,0.003387,0.004915
5.003256,0.002060,0.009001
5.008372,0.006445,0.005015
5.006535,0.005454,0.001695
5.002648,0.001390,0.009094
5.009622,0.001179,0.008075
5.004427,0.005862,0.009030
5.001364,0.006261,0.003779
5.002949,0.007264,0.007522
5.007821,0.007557,0.005577
5.006219,0.004723,0.006934
5.007484,0.002702,0.002280
5.009644,0.004730,0.003695
5.009274,0.008333,0.002237
5.008134,0.006192,0.002062
5.005997,0.008386,0.003690
5.003999,0.001253,0.004288
5.002043,0.008496,0.003944
5.007359,0.003466,0.005780
5.001080,0.001875,0.009999
5.000156,0.003993,0.001539
5.003108,0.003647,0.008803
5.004420,0.001859,0.000141
5.005225,0.000857,0.006020
5.006372,0.005401,0.004206
5.001924,0.002247,0.007474
5.001927,0.001017,0.003272
5.005522,0.002542,0.003346
5.007609,0.008228,0.002068
5.009849,0.009975,0.001719
5.007537,0.009756,0.001473
5.007144,0.006414,0.005925
5.002047,0.001769,0.005947
5.007924,0.007948,0.005939
5.000278,0.000048,0.002824
5.002141,0.008016,0.009104
5.002547,0.000941,0.004261
5.002902,0.005405,0.006441
5.000943,0.004515,0.002483
5.007355,0.001213,0.005896
5.007492,0.009402,0.007097
5.001364,0.008526,0.000832
5.009946,0.007672,0.008270
5.003187,0.003117,0.004658
5.000063,0.003687,0.006445
5.008285,0.000828,0.003886
5.008641,0.003910,0.005287
5.003669,0.003079,0.009392
5.006205,0.008294,0.002616
5.002368,0.002207,0.008896
5.009004,0.001383,0.004733
5.003119,0.009550,0.003754
5.009071,0.003698,0.001755
5.004553,0.007521,0.009551
5.004042,0.002682,0.001555
5.000476,0.007721,0.000015
5.003446,0.006657,0.003487
5.005818,0.006766,0.001861
5.008497,0.001035,0.008180
5.006755,0.004407,0.004837
5.008196,0.009130,0.009976
5.002840,0.005158,0.005784
5.008302,0.003146,0.004221
5.007722,0.005604,0.001863
5.009046,0.000119,0.004033
5.001520,0.000043,0.007793
5.003602,0.004723,0.001090
5.003206,0.003768,0.001403
5.004706,0.007509,0.004309
5.009030,0.004398,0.003955
5.000510,0.007773,0.006719
5.008096,0.005702,0.005112
5.009309,0.003099,0.005271
5.002336,0.000287,0.006285
5.003462,0.005293,0.006268
5.002002,0.004225,0.009143
5.005661,0.001261,0.008824
5.009095,0.008930,0.009523
5.001380,0.008910,0.006966
5.005630,0.005448,0.005831
5.006835,0.005686,0.000068
5.005742,0.003228,0.000540
5.008025,0.001049,0.004705
5.007818,0.005174,0.002746
5.002629,0.003173,0.002938
5.003218,0.008528,0.004830
5.005510,0.000953,0.005807
5.003740,0.005445,0.008742
5.003830,0.004295,0.003882
5.000800,0.003421,0.001371
5.008170,0.008077,0.003278
5.000999,0.003055,0.003273
5.005195,0.007302,0.004425
5.009395,0.008002,0.000571
5.006310,0.006630,0.006365
5.004888,0.009413,0.005505
5.001565,0.004191,0.000684
5.001319,0.005926,0.008272
5.003954,0.006324,0.005281
5.007781,0.005761,0.005444
5.000832,0.008807,0.007430
5.007918,0.009380,0.006739
5.003222,0.009963,0.004111
5.002757,0.001001,0.003953
5.008782,0.006456,0.007696
5.008004,0.007834,0.009011
5.004776,0.001944,0.008239
5.005208,0.002130,0.000703
5.006704,0.008339,0.002004
5.001478,0.002619,0.008886
5.001790,0.006378,0.006251
5.006020,0.004615,0.004348
5.000054,0.005280,0.004574
5.003813,0.000018,0.001453
5.001653,0.004468,0.001377
5.004727,0.006963,0.009916
5.001934,0.003811,0.009148
5.003027,0.001395,0.000401
5.007878,0.000762,0.007282
5.006622,0.005639,0.003720
5.002596,0.000972,0.006975
5.006510,0.001511,0.003749
5.003314,0.006285,0.007078
5.007948,0.004591,0.004763
5.003066,0.006572,0.005852
5.000650,0.006812,0.000619
5.002584,0.007648,0.005140
5.005670,0.009604,0.003159
5.004672,0.008382,0.001377
5.005931,0.003608,0.007849
5.004653,0.004039,0.005373
5.007791,0.000458,0.003421
5.009793,0.006043,0.003178
5.002553,0.004149,0.003335
5.000676,0.006913,0.007998
5.008365,0.001346,0.006633
5.005909,0.007979,0.005436
5.006543,0.007634,0.007573
5.002377,0.008651,0.009933
5.006019,0.006455,0.009923
